SID,SEASON,issue_time,target_time,issue_lat,issue_lon,issue_wind,target_lat,target_lon,target_wind,model,horizon_hours,predicted_lat,predicted_lon,predicted_wind,track_error_km,north_error_km,east_error_km,wind_error_kt,wind_abs_error_kt,target_motion_kmh,issue_intensity_bin,motion_bin,wind_change_bin
2020224N11326,2020,2020-08-13 12:00:00+00:00,2020-08-13 18:00:00+00:00,13.4,-48.6,40.0,14.0,-50.0,40.0,persistence,6,13.4,-48.599999999999994,40.0,165.3046419999463,-66.79199999999996,151.41398725339374,0.0,0.0,27.55077366665751,TS (34-63),fast (>=25),steady (-5 to 5)
2020224N11326,2020,2020-08-13 18:00:00+00:00,2020-08-14 00:00:00+00:00,14.0,-50.0,40.0,14.5,-51.3,35.0,persistence,6,14.0,-50.0,40.0,150.7333007320274,-55.66,140.2632203291239,5.0,5.0,25.122216788671235,TS (34-63),fast (>=25),weakening (<-5)
2020224N11326,2020,2020-08-14 00:00:00+00:00,2020-08-14 06:00:00+00:00,14.5,-51.3,35.0,15.1,-52.8,35.0,persistence,6,14.5,-51.30000000000001,35.0,174.5143183795537,-66.79199999999996,161.4401694291726,0.0,0.0,29.085719729925938,TS (34-63),fast (>=25),steady (-5 to 5)
2020224N11326,2020,2020-08-14 06:00:00+00:00,2020-08-14 12:00:00+00:00,15.1,-52.8,35.0,16.2,-54.2,35.0,persistence,6,15.1,-52.8,35.0,193.46966528020766,-122.45199999999996,150.07032864622,0.0,0.0,32.244944213367944,TS (34-63),fast (>=25),steady (-5 to 5)
2020224N11326,2020,2020-08-14 12:00:00+00:00,2020-08-14 18:00:00+00:00,16.2,-54.2,35.0,17.4,-55.6,40.0,persistence,6,16.2,-54.2,35.0,200.0328637177001,-133.58399999999992,149.1963290513782,-5.0,5.0,33.33881061961669,TS (34-63),fast (>=25),steady (-5 to 5)
2020224N11326,2020,2020-08-14 18:00:00+00:00,2020-08-15 00:00:00+00:00,17.4,-55.6,40.0,18.0,-56.9,40.0,persistence,6,17.4,-55.599999999999994,40.0,153.01988885946045,-66.79200000000016,137.86535892109518,0.0,0.0,25.50331480990997,TS (34-63),fast (>=25),steady (-5 to 5)
2020224N11326,2020,2020-08-15 00:00:00+00:00,2020-08-15 06:00:00+00:00,18.0,-56.9,40.0,18.4,-58.3,40.0,persistence,6,18.0,-56.900000000000006,40.0,154.42822310637524,-44.52799999999984,148.05124428601462,0.0,0.0,25.738037184395978,TS (34-63),fast (>=25),steady (-5 to 5)
2020224N11326,2020,2020-08-15 06:00:00+00:00,2020-08-15 12:00:00+00:00,18.4,-58.3,40.0,18.8,-59.7,35.0,persistence,6,18.4,-58.3,40.0,154.0997261903942,-44.52800000000023,147.70781116317448,5.0,5.0,25.68328769839903,TS (34-63),fast (>=25),weakening (<-5)
2020224N11326,2020,2020-08-15 12:00:00+00:00,2020-08-15 18:00:00+00:00,18.8,-59.7,35.0,19.6,-60.9,35.0,persistence,6,18.8,-59.7,35.0,154.24588415859196,-89.05600000000007,126.15357304180246,0.0,0.0,25.70764735976533,TS (34-63),fast (>=25),steady (-5 to 5)
2020224N11326,2020,2020-08-15 18:00:00+00:00,2020-08-16 00:00:00+00:00,19.6,-60.9,35.0,19.8,-62.1,35.0,persistence,6,19.6,-60.900000000000006,35.0,127.57720657455924,-22.26399999999992,125.76540125817007,0.0,0.0,21.26286776242654,TS (34-63),typical (10-25),steady (-5 to 5)
2020224N11326,2020,2020-08-16 00:00:00+00:00,2020-08-16 06:00:00+00:00,19.8,-62.1,35.0,20.0,-63.4,30.0,persistence,6,19.8,-62.099999999999994,35.0,137.72892304035784,-22.26399999999992,136.07473658844097,5.0,5.0,22.95482050672609,TS (34-63),typical (10-25),weakening (<-5)
2020224N11326,2020,2020-08-16 06:00:00+00:00,2020-08-16 12:00:00+00:00,20.0,-63.4,30.0,20.2,-64.5,30.0,persistence,6,20.0,-63.400000000000006,30.0,116.99768628382728,-22.26399999999992,114.99396935750072,0.0,0.0,19.499614380638096,TD (<34),typical (10-25),steady (-5 to 5)
2020228N37286,2020,2020-08-15 12:00:00+00:00,2020-08-15 18:00:00+00:00,38.8,-66.7,45.0,39.3,-64.2,40.0,persistence,6,38.8,-66.7,45.0,222.9199175497785,-55.66,-216.12680037502747,5.0,5.0,37.153319591629746,TS (34-63),fast (>=25),weakening (<-5)
2020233N14313,2020,2020-08-21 00:00:00+00:00,2020-08-21 06:00:00+00:00,16.8,-55.5,30.0,16.9,-57.5,30.0,persistence,6,16.8,-55.5,30.0,213.13158145942484,-11.131999999999762,213.08137577793104,0.0,0.0,35.52193024323747,TD (<34),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-21 06:00:00+00:00,2020-08-21 12:00:00+00:00,16.9,-57.5,30.0,17.0,-59.4,40.0,persistence,6,16.9,-57.5,30.0,202.39781445062798,-11.132000000000158,202.31999396828192,-10.0,10.0,33.73296907510466,TD (<34),fast (>=25),strengthening (>5)
2020233N14313,2020,2020-08-21 12:00:00+00:00,2020-08-21 18:00:00+00:00,17.0,-59.4,40.0,17.1,-61.1,40.0,persistence,6,17.0,-59.400000000000006,40.0,181.0647117079049,-11.132000000000158,180.9265841567129,0.0,0.0,30.17745195131771,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-21 18:00:00+00:00,2020-08-22 00:00:00+00:00,17.1,-61.1,40.0,17.1,-62.8,40.0,persistence,6,17.1,-61.099999999999994,40.0,180.67454460013454,0.0,180.87809329249396,0.0,0.0,30.112424100022196,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-22 00:00:00+00:00,2020-08-22 06:00:00+00:00,17.1,-62.8,40.0,17.4,-64.4,40.0,persistence,6,17.1,-62.8,40.0,173.1526026325776,-33.39599999999968,170.10051234716084,0.0,0.0,28.858767105429603,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-22 06:00:00+00:00,2020-08-22 12:00:00+00:00,17.4,-64.4,40.0,17.7,-65.9,45.0,persistence,6,17.4,-64.4,40.0,162.4895245971886,-33.39600000000008,159.20777769382684,-5.0,5.0,27.081587432864765,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-22 12:00:00+00:00,2020-08-22 18:00:00+00:00,17.7,-65.9,45.0,17.9,-67.4,45.0,persistence,6,17.7,-65.9,45.0,160.35721438209356,-22.26399999999992,158.98656600008232,0.0,0.0,26.726202397015594,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-22 18:00:00+00:00,2020-08-23 00:00:00+00:00,17.9,-67.4,45.0,18.2,-68.8,45.0,persistence,6,17.9,-67.4,45.0,151.7238955666445,-33.39600000000008,148.17817226920658,0.0,0.0,25.287315927774085,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-23 00:00:00+00:00,2020-08-23 06:00:00+00:00,18.2,-68.8,45.0,18.5,-70.3,45.0,persistence,6,18.2,-68.8,45.0,161.78712088374004,-33.39600000000008,158.48925168875135,0.0,0.0,26.964520147290006,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-23 06:00:00+00:00,2020-08-23 12:00:00+00:00,18.5,-70.3,45.0,18.8,-72.3,45.0,persistence,6,18.5,-70.3,45.0,213.33519205378863,-33.39600000000008,210.94910784441606,0.0,0.0,35.555865342298105,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-23 12:00:00+00:00,2020-08-23 18:00:00+00:00,18.8,-72.3,45.0,19.4,-74.3,55.0,persistence,6,18.8,-72.3,45.0,220.4813828035239,-66.79199999999976,210.38342580275267,-10.0,10.0,36.74689713392065,TS (34-63),fast (>=25),strengthening (>5)
2020233N14313,2020,2020-08-23 18:00:00+00:00,2020-08-24 00:00:00+00:00,19.4,-74.3,55.0,19.8,-76.0,55.0,persistence,6,19.4,-74.3,55.0,183.54799249032328,-44.52800000000023,178.27872059527797,0.0,0.0,30.591332081720548,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-24 00:00:00+00:00,2020-08-24 06:00:00+00:00,19.8,-76.0,55.0,20.2,-77.8,50.0,persistence,6,19.8,-76.0,55.0,193.26678137015028,-44.52799999999984,188.29184858259836,5.0,5.0,32.21113022835838,TS (34-63),fast (>=25),weakening (<-5)
2020233N14313,2020,2020-08-24 06:00:00+00:00,2020-08-24 12:00:00+00:00,20.2,-77.8,50.0,20.8,-79.7,50.0,persistence,6,20.2,-77.8,50.0,208.83294906793736,-66.79200000000016,198.11366140355065,0.0,0.0,34.80549151132289,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-24 12:00:00+00:00,2020-08-24 18:00:00+00:00,20.8,-79.7,50.0,21.5,-81.5,50.0,persistence,6,20.8,-79.7,50.0,202.24430072139904,-77.92399999999992,186.8784769013218,0.0,0.0,33.70738345356651,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-24 18:00:00+00:00,2020-08-25 00:00:00+00:00,21.5,-81.5,50.0,22.3,-83.3,55.0,persistence,6,21.5,-81.5,50.0,205.9107231046353,-89.05600000000007,185.91611721125116,-5.0,5.0,34.31845385077255,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-25 00:00:00+00:00,2020-08-25 06:00:00+00:00,22.3,-83.3,55.0,22.8,-84.8,60.0,persistence,6,22.3,-83.3,55.0,163.76551233992691,-55.66,154.21358191630566,-5.0,5.0,27.294252056654486,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-25 06:00:00+00:00,2020-08-25 12:00:00+00:00,22.8,-84.8,60.0,23.4,-86.2,65.0,persistence,6,22.8,-84.8,60.0,157.9699858131846,-66.79199999999976,143.35234071459874,-5.0,5.0,26.328330968864098,TS (34-63),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-25 12:00:00+00:00,2020-08-25 18:00:00+00:00,23.4,-86.2,65.0,24.1,-87.5,70.0,persistence,6,23.4,-86.2,65.0,153.5070547575432,-77.9240000000003,132.46021601225107,-5.0,5.0,25.5845091262572,Cat 1 (64-82),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-25 18:00:00+00:00,2020-08-26 00:00:00+00:00,24.1,-87.5,70.0,24.9,-88.9,75.0,persistence,6,24.1,-87.5,70.0,167.26937972732122,-89.05599999999968,141.81564414356805,-5.0,5.0,27.878229954553536,Cat 1 (64-82),fast (>=25),steady (-5 to 5)
2020233N14313,2020,2020-08-26 00:00:00+00:00,2020-08-26 06:00:00+00:00,24.9,-88.9,75.0,25.6,-90.2,90.0,persistence,6,24.9,-88.9,75.0,152.15642536234168,-77.9240000000003,130.88913082957546,-15.0,15.0,25.359404227056945,Cat 1 (64-82),fast (>=25),strengthening (>5)
2020233N14313,2020,2020-08-26 06:00:00+00:00,2020-08-26 12:00:00+00:00,25.6,-90.2,90.0,26.4,-91.4,100.0,persistence,6,25.6,-90.2,90.0,149.3178821299013,-89.05599999999968,120.06450388082678,-10.0,10.0,24.886313688316886,Cat 2 (83-95),typical (10-25),strengthening (>5)
2020233N14313,2020,2020-08-26 12:00:00+00:00,2020-08-26 18:00:00+00:00,26.4,-91.4,100.0,27.3,-92.5,120.0,persistence,6,26.4,-91.4,100.0,148.06604725093766,-100.18800000000023,109.25069646773704,-20.0,20.0,24.67767454182294,Cat 3 (96-112),typical (10-25),strengthening (>5)
2020233N14313,2020,2020-08-26 18:00:00+00:00,2020-08-27 00:00:00+00:00,27.3,-92.5,120.0,28.5,-93.0,130.0,persistence,6,27.3,-92.5,120.0,142.1926848108998,-133.58399999999992,49.190394970736676,-10.0,10.0,23.698780801816635,Major (>=113),typical (10-25),strengthening (>5)
2020233N14313,2020,2020-08-27 00:00:00+00:00,2020-08-27 06:00:00+00:00,28.5,-93.0,130.0,29.8,-93.3,130.0,persistence,6,28.5,-93.0,130.0,147.45995836986668,-144.71600000000007,29.16631253220647,0.0,0.0,24.576659728311114,Major (>=113),typical (10-25),steady (-5 to 5)
2020233N14313,2020,2020-08-27 06:00:00+00:00,2020-08-27 12:00:00+00:00,29.8,-93.3,130.0,31.2,-93.3,85.0,persistence,6,29.8,-93.3,130.0,155.67311232694558,-155.84799999999984,0.0,45.0,45.0,25.945518721157597,Major (>=113),fast (>=25),weakening (<-5)
2020233N14313,2020,2020-08-27 12:00:00+00:00,2020-08-27 18:00:00+00:00,31.2,-93.3,85.0,32.8,-92.9,55.0,persistence,6,31.2,-93.3,85.0,181.86611695577164,-178.11199999999974,-37.76188562565119,30.0,30.0,30.311019492628606,Cat 2 (83-95),fast (>=25),weakening (<-5)
2020233N14313,2020,2020-08-27 18:00:00+00:00,2020-08-28 00:00:00+00:00,32.8,-92.9,55.0,34.4,-92.5,35.0,persistence,6,32.8,-92.9,55.0,181.72774750891938,-178.11200000000014,-37.088317006339835,20.0,20.0,30.28795791815323,TS (34-63),fast (>=25),weakening (<-5)
2020233N14313,2020,2020-08-28 00:00:00+00:00,2020-08-28 06:00:00+00:00,34.4,-92.5,35.0,35.4,-92.0,25.0,persistence,6,34.4,-92.5,35.0,120.18081475893119,-111.32,-45.64965341113415,10.0,10.0,20.0301357931552,TS (34-63),typical (10-25),weakening (<-5)
2020233N14313,2020,2020-08-28 06:00:00+00:00,2020-08-28 12:00:00+00:00,35.4,-92.0,25.0,36.1,-91.2,25.0,persistence,6,35.4,-92.0,25.0,106.16200011130518,-77.9240000000003,-72.27553253787715,0.0,0.0,17.69366668521753,TD (<34),typical (10-25),steady (-5 to 5)
2020233N14313,2020,2020-08-28 12:00:00+00:00,2020-08-28 18:00:00+00:00,36.1,-91.2,25.0,37.0,-90.0,25.0,persistence,6,36.1,-91.2,25.0,146.64447148871093,-100.18799999999983,-107.31303309908056,0.0,0.0,24.44074524811849,TD (<34),typical (10-25),steady (-5 to 5)
2020233N14313,2020,2020-08-28 18:00:00+00:00,2020-08-29 00:00:00+00:00,37.0,-90.0,25.0,37.5,-88.0,25.0,persistence,6,37.0,-90.0,25.0,185.54385973702853,-55.66,-177.22188584430825,0.0,0.0,30.923976622838087,TD (<34),fast (>=25),steady (-5 to 5)
2020234N14280,2020,2020-08-22 06:00:00+00:00,2020-08-22 12:00:00+00:00,19.2,-85.1,40.0,20.3,-85.2,55.0,persistence,6,19.2,-85.1,40.0,122.76147085955671,-122.45200000000015,10.4771714018363,-15.0,15.0,20.460245143259453,TS (34-63),typical (10-25),strengthening (>5)
2020234N14280,2020,2020-08-22 12:00:00+00:00,2020-08-22 18:00:00+00:00,20.3,-85.2,55.0,21.3,-85.5,55.0,persistence,6,20.3,-85.2,55.0,115.4849657740987,-111.32,31.219438288922483,0.0,0.0,19.247494295683115,TS (34-63),typical (10-25),steady (-5 to 5)
2020234N14280,2020,2020-08-22 18:00:00+00:00,2020-08-23 00:00:00+00:00,21.3,-85.5,55.0,22.2,-86.1,55.0,persistence,6,21.3,-85.5,55.0,117.70709944909349,-100.18799999999983,62.03704765542097,0.0,0.0,19.617849908182247,TS (34-63),typical (10-25),steady (-5 to 5)
2020234N14280,2020,2020-08-23 00:00:00+00:00,2020-08-23 06:00:00+00:00,22.2,-86.1,55.0,23.2,-86.7,60.0,persistence,6,22.2,-86.1,55.0,127.0923903954111,-111.32,61.61816407096394,-5.0,5.0,21.18206506590185,TS (34-63),typical (10-25),steady (-5 to 5)
2020234N14280,2020,2020-08-23 06:00:00+00:00,2020-08-23 12:00:00+00:00,23.2,-86.7,60.0,24.3,-87.2,65.0,persistence,6,23.2,-86.7,60.0,132.47802532714343,-122.45200000000015,50.94623692778842,-5.0,5.0,22.079670887857237,TS (34-63),typical (10-25),steady (-5 to 5)
2020234N14280,2020,2020-08-23 12:00:00+00:00,2020-08-23 18:00:00+00:00,24.3,-87.2,65.0,25.3,-87.4,65.0,persistence,6,24.3,-87.2,65.0,113.01277499691507,-111.32,20.21075778205553,0.0,0.0,18.835462499485846,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020234N14280,2020,2020-08-23 18:00:00+00:00,2020-08-24 00:00:00+00:00,25.3,-87.4,65.0,26.4,-87.6,55.0,persistence,6,25.3,-87.4,65.0,123.94106510456213,-122.45199999999976,20.036233387808807,10.0,10.0,20.65684418409369,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020234N14280,2020,2020-08-24 00:00:00+00:00,2020-08-24 06:00:00+00:00,26.4,-87.6,55.0,27.3,-87.9,50.0,persistence,6,26.4,-87.6,55.0,104.40726313181374,-100.18800000000023,29.795644491202296,5.0,5.0,17.401210521968956,TS (34-63),typical (10-25),weakening (<-5)
2020234N14280,2020,2020-08-24 06:00:00+00:00,2020-08-24 12:00:00+00:00,27.3,-87.9,50.0,28.1,-88.3,45.0,persistence,6,27.3,-87.9,50.0,97.28290163861858,-89.05600000000007,39.42480736759039,5.0,5.0,16.213816939769764,TS (34-63),typical (10-25),weakening (<-5)
2020234N14280,2020,2020-08-24 12:00:00+00:00,2020-08-24 18:00:00+00:00,28.1,-88.3,45.0,28.7,-88.6,40.0,persistence,6,28.1,-88.3,45.0,72.88488601812708,-66.79199999999976,29.376743739454636,5.0,5.0,12.147481003021179,TS (34-63),typical (10-25),weakening (<-5)
2020234N14280,2020,2020-08-24 18:00:00+00:00,2020-08-25 00:00:00+00:00,28.7,-88.6,40.0,28.9,-89.3,35.0,persistence,6,28.7,-88.6,40.0,71.74243757923782,-22.26399999999992,68.28532173573691,5.0,5.0,11.95707292987297,TS (34-63),typical (10-25),weakening (<-5)
2020244N30279,2020,2020-09-01 06:00:00+00:00,2020-09-01 12:00:00+00:00,33.8,-75.0,30.0,34.6,-73.7,35.0,persistence,6,33.8,-75.0,30.0,149.01820082551768,-89.05600000000047,-119.69179238671853,-5.0,5.0,24.836366804252947,TD (<34),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-01 12:00:00+00:00,2020-09-01 18:00:00+00:00,34.6,-73.7,35.0,35.2,-72.2,35.0,persistence,6,34.6,-73.7,35.0,152.19508105857133,-66.79200000000016,-136.94896023340246,0.0,0.0,25.365846843095223,TS (34-63),fast (>=25),steady (-5 to 5)
2020244N30279,2020,2020-09-01 18:00:00+00:00,2020-09-02 00:00:00+00:00,35.2,-72.2,35.0,35.8,-70.7,35.0,persistence,6,35.2,-72.2,35.0,151.29074556378012,-66.79199999999936,-135.94100925513817,0.0,0.0,25.21512426063002,TS (34-63),fast (>=25),steady (-5 to 5)
2020244N30279,2020,2020-09-02 00:00:00+00:00,2020-09-02 06:00:00+00:00,35.8,-70.7,35.0,36.1,-69.3,35.0,persistence,6,35.8,-70.7,35.0,130.36091748809196,-33.39600000000047,-126.1635730992967,0.0,0.0,21.72681958134866,TS (34-63),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-02 06:00:00+00:00,2020-09-02 12:00:00+00:00,36.1,-69.3,35.0,36.2,-68.0,35.0,persistence,6,36.1,-69.3,35.0,117.25102091624773,-11.132000000000158,-116.85461078013064,0.0,0.0,19.54183681937462,TS (34-63),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-02 12:00:00+00:00,2020-09-02 18:00:00+00:00,36.2,-68.0,35.0,36.2,-66.4,35.0,persistence,6,36.2,-68.0,35.0,143.56639938642644,0.0,-143.72931511655634,0.0,0.0,23.927733231071073,TS (34-63),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-02 18:00:00+00:00,2020-09-03 00:00:00+00:00,36.2,-66.4,35.0,36.2,-64.8,30.0,persistence,6,36.2,-66.4,35.0,143.56639938642644,0.0,-143.7293151165589,5.0,5.0,23.927733231071073,TS (34-63),typical (10-25),weakening (<-5)
2020244N30279,2020,2020-09-03 00:00:00+00:00,2020-09-03 06:00:00+00:00,36.2,-64.8,30.0,36.1,-63.0,30.0,persistence,6,36.2,-64.8,30.0,161.99683385806654,11.132000000000158,-161.79869184941126,0.0,0.0,26.999472309677756,TD (<34),fast (>=25),steady (-5 to 5)
2020244N30279,2020,2020-09-03 06:00:00+00:00,2020-09-03 12:00:00+00:00,36.1,-63.0,30.0,36.1,-61.7,30.0,persistence,6,36.1,-63.0,30.0,116.79698019960696,0.0,-116.9290640381884,0.0,0.0,19.46616336660116,TD (<34),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-03 12:00:00+00:00,2020-09-03 18:00:00+00:00,36.1,-61.7,30.0,35.6,-60.5,30.0,persistence,6,36.1,-61.7,30.0,121.60732901288745,55.66,-108.27691707538094,0.0,0.0,20.267888168814576,TD (<34),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-03 18:00:00+00:00,2020-09-04 00:00:00+00:00,35.6,-60.5,30.0,35.3,-59.5,30.0,persistence,6,35.6,-60.5,30.0,96.52856769738801,33.39600000000047,-90.68371739176187,0.0,0.0,16.088094616231334,TD (<34),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-04 00:00:00+00:00,2020-09-04 06:00:00+00:00,35.3,-59.5,30.0,35.3,-58.8,30.0,persistence,6,35.3,-59.5,30.0,63.52520744081475,0.0,-63.59670556940537,0.0,0.0,10.587534573469124,TD (<34),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-04 06:00:00+00:00,2020-09-04 12:00:00+00:00,35.3,-58.8,30.0,35.3,-58.0,30.0,persistence,6,35.3,-58.8,30.0,72.60019091958088,0.0,-72.68194922217978,0.0,0.0,12.100031819930146,TD (<34),typical (10-25),steady (-5 to 5)
2020244N30279,2020,2020-09-04 12:00:00+00:00,2020-09-04 18:00:00+00:00,35.3,-58.0,30.0,35.3,-57.5,30.0,persistence,6,35.3,-58.0,30.0,45.375194327302516,0.0,-45.42621826386172,0.0,0.0,7.562532387883753,TD (<34),slow (<10),steady (-5 to 5)
2020244N30279,2020,2020-09-04 18:00:00+00:00,2020-09-05 00:00:00+00:00,35.3,-57.5,30.0,35.5,-57.3,30.0,persistence,6,35.3,-57.5,30.0,28.69118715207072,-22.264000000000316,-18.1480052440995,0.0,0.0,4.78186452534512,TD (<34),slow (<10),steady (-5 to 5)
2020244N30279,2020,2020-09-05 00:00:00+00:00,2020-09-05 06:00:00+00:00,35.5,-57.3,30.0,36.0,-57.3,30.0,persistence,6,35.5,-57.3,30.0,55.59754011676653,-55.66,0.0,0.0,0.0,9.266256686127756,TD (<34),slow (<10),steady (-5 to 5)
2020244N30279,2020,2020-09-05 06:00:00+00:00,2020-09-05 12:00:00+00:00,36.0,-57.3,30.0,36.8,-57.3,30.0,persistence,6,36.0,-57.3,30.0,88.95606418682645,-89.05599999999968,0.0,0.0,0.0,14.826010697804408,TD (<34),typical (10-25),steady (-5 to 5)
2020245N16285,2020,2020-09-02 06:00:00+00:00,2020-09-02 12:00:00+00:00,17.0,-81.9,50.0,17.1,-83.7,50.0,persistence,6,17.0,-81.9,50.0,191.67644719581156,-11.132000000000158,191.5693244012279,0.0,0.0,31.94607453263526,TS (34-63),fast (>=25),steady (-5 to 5)
2020245N16285,2020,2020-09-02 12:00:00+00:00,2020-09-02 18:00:00+00:00,17.1,-83.7,50.0,17.1,-85.3,50.0,persistence,6,17.1,-83.7,50.0,170.0466918012533,0.0,170.23820545175957,0.0,0.0,28.341115300208884,TS (34-63),fast (>=25),steady (-5 to 5)
2020245N16285,2020,2020-09-02 18:00:00+00:00,2020-09-03 00:00:00+00:00,17.1,-85.3,50.0,17.0,-86.8,60.0,persistence,6,17.1,-85.3,50.0,159.84876240535098,11.132000000000158,159.64110366768892,-10.0,10.0,26.64146040089183,TS (34-63),fast (>=25),strengthening (>5)
2020245N16285,2020,2020-09-03 00:00:00+00:00,2020-09-03 06:00:00+00:00,17.0,-86.8,60.0,16.8,-88.3,65.0,persistence,6,17.0,-86.8,60.0,161.13102987333215,22.26399999999992,159.76873226593926,-5.0,5.0,26.85517164555536,TS (34-63),fast (>=25),steady (-5 to 5)
2020245N16285,2020,2020-09-03 06:00:00+00:00,2020-09-03 12:00:00+00:00,16.8,-88.3,65.0,16.4,-89.6,45.0,persistence,6,16.8,-88.3,65.0,145.49367111378976,44.52800000000023,138.68460968629742,20.0,20.0,24.248945185631626,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020245N16285,2020,2020-09-03 12:00:00+00:00,2020-09-03 18:00:00+00:00,16.4,-89.6,45.0,16.1,-90.5,30.0,persistence,6,16.4,-89.6,45.0,101.70370303332852,33.39599999999968,96.18547481121803,15.0,15.0,16.95061717222142,TS (34-63),typical (10-25),weakening (<-5)
2020251N15342,2020,2020-09-08 06:00:00+00:00,2020-09-08 12:00:00+00:00,16.3,-24.2,35.0,16.4,-25.7,35.0,persistence,6,16.3,-24.19999999999999,35.0,160.43294577222582,-11.131999999999762,160.22732857139812,0.0,0.0,26.738824295370804,TS (34-63),fast (>=25),steady (-5 to 5)
2020251N15342,2020,2020-09-08 12:00:00+00:00,2020-09-08 18:00:00+00:00,16.4,-25.7,35.0,16.6,-27.1,30.0,persistence,6,16.4,-25.69999999999999,35.0,150.90969319320251,-22.264000000000316,149.43013803973872,5.0,5.0,25.151615532200196,TS (34-63),fast (>=25),weakening (<-5)
2020251N15342,2020,2020-09-08 18:00:00+00:00,2020-09-09 00:00:00+00:00,16.6,-27.1,30.0,16.8,-28.6,30.0,persistence,6,16.6,-27.099999999999994,30.0,161.29770871211775,-22.26399999999992,159.93720018927067,0.0,0.0,26.882951452019455,TD (<34),fast (>=25),steady (-5 to 5)
2020251N15342,2020,2020-09-09 00:00:00+00:00,2020-09-09 06:00:00+00:00,16.8,-28.6,30.0,17.1,-30.0,30.0,persistence,6,16.8,-28.599999999999994,30.0,152.60078411637087,-33.39600000000008,149.0778902924184,0.0,0.0,25.433464019395032,TD (<34),fast (>=25),steady (-5 to 5)
2020251N15342,2020,2020-09-09 06:00:00+00:00,2020-09-09 12:00:00+00:00,17.1,-30.0,30.0,17.3,-31.2,35.0,persistence,6,17.1,-30.0,30.0,129.39189127361342,-22.26399999999992,127.60990472574993,-5.0,5.0,21.565315212268903,TD (<34),typical (10-25),steady (-5 to 5)
2020251N15342,2020,2020-09-09 12:00:00+00:00,2020-09-09 18:00:00+00:00,17.3,-31.2,35.0,17.6,-32.4,35.0,persistence,6,17.3,-31.19999999999999,35.0,131.5913399306093,-33.39600000000008,127.43633112078841,0.0,0.0,21.931889988434666,TS (34-63),typical (10-25),steady (-5 to 5)
