tcc_track_id,basin,year,issue_time_utc,current_lat,current_lon,linked_ibtracs_sid,first_34kt_time_utc,label_24h,label_48h,input_times_utc,split
26177,UNKNOWN,2000,2000-03-18T09:00:00Z,-10.8,125.2,,,0,,2000-03-17T09:00:00Z|2000-03-17T12:00:00Z|2000-03-17T15:00:00Z|2000-03-17T18:00:00Z|2000-03-17T21:00:00Z|2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z,train
26177,UNKNOWN,2000,2000-03-18T12:00:00Z,-11.0,125.4,,,0,,2000-03-17T12:00:00Z|2000-03-17T15:00:00Z|2000-03-17T18:00:00Z|2000-03-17T21:00:00Z|2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z|2000-03-18T12:00:00Z,train
26177,UNKNOWN,2000,2000-03-18T15:00:00Z,-12.1,125.1,,,0,,2000-03-17T15:00:00Z|2000-03-17T18:00:00Z|2000-03-17T21:00:00Z|2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z|2000-03-18T12:00:00Z|2000-03-18T15:00:00Z,train
26177,UNKNOWN,2000,2000-03-18T18:00:00Z,-12.1,125.1,,,0,,2000-03-17T18:00:00Z|2000-03-17T21:00:00Z|2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z|2000-03-18T12:00:00Z|2000-03-18T15:00:00Z|2000-03-18T18:00:00Z,train
26177,UNKNOWN,2000,2000-03-18T21:00:00Z,-12.0,121.1,,,0,,2000-03-17T21:00:00Z|2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z|2000-03-18T12:00:00Z|2000-03-18T15:00:00Z|2000-03-18T18:00:00Z|2000-03-18T21:00:00Z,train
26177,UNKNOWN,2000,2000-03-19T00:00:00Z,-13.4,121.1,,,0,,2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z|2000-03-18T12:00:00Z|2000-03-18T15:00:00Z|2000-03-18T18:00:00Z|2000-03-18T21:00:00Z|2000-03-19T00:00:00Z,train
26180,UNKNOWN,2000,2000-03-18T12:00:00Z,9.2,117.7,,,0,,2000-03-17T12:00:00Z|2000-03-17T15:00:00Z|2000-03-17T18:00:00Z|2000-03-17T21:00:00Z|2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z|2000-03-18T12:00:00Z,train
26180,UNKNOWN,2000,2000-03-18T15:00:00Z,9.6,117.4,,,0,,2000-03-17T15:00:00Z|2000-03-17T18:00:00Z|2000-03-17T21:00:00Z|2000-03-18T00:00:00Z|2000-03-18T03:00:00Z|2000-03-18T06:00:00Z|2000-03-18T09:00:00Z|2000-03-18T12:00:00Z|2000-03-18T15:00:00Z,train
26191,UNKNOWN,2000,2000-03-21T18:00:00Z,-5.7,-117.4,,,0,,2000-03-20T18:00:00Z|2000-03-20T21:00:00Z|2000-03-21T00:00:00Z|2000-03-21T03:00:00Z|2000-03-21T06:00:00Z|2000-03-21T09:00:00Z|2000-03-21T12:00:00Z|2000-03-21T15:00:00Z|2000-03-21T18:00:00Z,train
101810,SI,2000,2000-03-22T15:00:00Z,-14.9,101.6,2000083S17102,2000-03-24T18:00:00Z,0,0.0,2000-03-21T15:00:00Z|2000-03-21T18:00:00Z|2000-03-21T21:00:00Z|2000-03-22T00:00:00Z|2000-03-22T03:00:00Z|2000-03-22T06:00:00Z|2000-03-22T09:00:00Z|2000-03-22T12:00:00Z|2000-03-22T15:00:00Z,train
26198,UNKNOWN,2000,2000-03-22T15:00:00Z,-12.5,146.1,,,0,,2000-03-21T15:00:00Z|2000-03-21T18:00:00Z|2000-03-21T21:00:00Z|2000-03-22T00:00:00Z|2000-03-22T03:00:00Z|2000-03-22T06:00:00Z|2000-03-22T09:00:00Z|2000-03-22T12:00:00Z|2000-03-22T15:00:00Z,train
26198,UNKNOWN,2000,2000-03-22T18:00:00Z,-13.4,146.2,,,0,,2000-03-21T18:00:00Z|2000-03-21T21:00:00Z|2000-03-22T00:00:00Z|2000-03-22T03:00:00Z|2000-03-22T06:00:00Z|2000-03-22T09:00:00Z|2000-03-22T12:00:00Z|2000-03-22T15:00:00Z|2000-03-22T18:00:00Z,train
26198,UNKNOWN,2000,2000-03-22T21:00:00Z,-12.0,146.5,,,0,,2000-03-21T21:00:00Z|2000-03-22T00:00:00Z|2000-03-22T03:00:00Z|2000-03-22T06:00:00Z|2000-03-22T09:00:00Z|2000-03-22T12:00:00Z|2000-03-22T15:00:00Z|2000-03-22T18:00:00Z|2000-03-22T21:00:00Z,train
26198,UNKNOWN,2000,2000-03-23T00:00:00Z,-12.6,146.8,,,0,,2000-03-22T00:00:00Z|2000-03-22T03:00:00Z|2000-03-22T06:00:00Z|2000-03-22T09:00:00Z|2000-03-22T12:00:00Z|2000-03-22T15:00:00Z|2000-03-22T18:00:00Z|2000-03-22T21:00:00Z|2000-03-23T00:00:00Z,train
26198,UNKNOWN,2000,2000-03-23T03:00:00Z,-13.3,147.2,,,0,,2000-03-22T03:00:00Z|2000-03-22T06:00:00Z|2000-03-22T09:00:00Z|2000-03-22T12:00:00Z|2000-03-22T15:00:00Z|2000-03-22T18:00:00Z|2000-03-22T21:00:00Z|2000-03-23T00:00:00Z|2000-03-23T03:00:00Z,train
26215,UNKNOWN,2000,2000-03-28T12:00:00Z,-9.4,-144.3,,,0,0.0,2000-03-27T12:00:00Z|2000-03-27T15:00:00Z|2000-03-27T18:00:00Z|2000-03-27T21:00:00Z|2000-03-28T00:00:00Z|2000-03-28T03:00:00Z|2000-03-28T06:00:00Z|2000-03-28T09:00:00Z|2000-03-28T12:00:00Z,train
26215,UNKNOWN,2000,2000-03-28T15:00:00Z,-9.7,-143.9,,,0,0.0,2000-03-27T15:00:00Z|2000-03-27T18:00:00Z|2000-03-27T21:00:00Z|2000-03-28T00:00:00Z|2000-03-28T03:00:00Z|2000-03-28T06:00:00Z|2000-03-28T09:00:00Z|2000-03-28T12:00:00Z|2000-03-28T15:00:00Z,train
26215,UNKNOWN,2000,2000-03-28T18:00:00Z,-9.9,-144.6,,,0,0.0,2000-03-27T18:00:00Z|2000-03-27T21:00:00Z|2000-03-28T00:00:00Z|2000-03-28T03:00:00Z|2000-03-28T06:00:00Z|2000-03-28T09:00:00Z|2000-03-28T12:00:00Z|2000-03-28T15:00:00Z|2000-03-28T18:00:00Z,train
26215,UNKNOWN,2000,2000-03-28T21:00:00Z,-10.0,-145.8,,,0,0.0,2000-03-27T21:00:00Z|2000-03-28T00:00:00Z|2000-03-28T03:00:00Z|2000-03-28T06:00:00Z|2000-03-28T09:00:00Z|2000-03-28T12:00:00Z|2000-03-28T15:00:00Z|2000-03-28T18:00:00Z|2000-03-28T21:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T00:00:00Z,-10.2,-147.0,,,0,,2000-03-28T00:00:00Z|2000-03-28T03:00:00Z|2000-03-28T06:00:00Z|2000-03-28T09:00:00Z|2000-03-28T12:00:00Z|2000-03-28T15:00:00Z|2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T03:00:00Z,-10.3,-148.2,,,0,,2000-03-28T03:00:00Z|2000-03-28T06:00:00Z|2000-03-28T09:00:00Z|2000-03-28T12:00:00Z|2000-03-28T15:00:00Z|2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T06:00:00Z,-9.3,-149.1,,,0,,2000-03-28T06:00:00Z|2000-03-28T09:00:00Z|2000-03-28T12:00:00Z|2000-03-28T15:00:00Z|2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T09:00:00Z,-9.6,-150.5,,,0,,2000-03-28T09:00:00Z|2000-03-28T12:00:00Z|2000-03-28T15:00:00Z|2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T12:00:00Z,-9.9,-151.9,,,0,,2000-03-28T12:00:00Z|2000-03-28T15:00:00Z|2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T15:00:00Z,-11.8,-154.8,,,0,,2000-03-28T15:00:00Z|2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T18:00:00Z,-12.0,-155.8,,,0,,2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z|2000-03-29T18:00:00Z,train
26215,UNKNOWN,2000,2000-03-29T21:00:00Z,-10.7,-154.0,,,0,,2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z|2000-03-29T18:00:00Z|2000-03-29T21:00:00Z,train
26221,UNKNOWN,2000,2000-03-29T18:00:00Z,5.3,-18.4,,,0,,2000-03-28T18:00:00Z|2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z|2000-03-29T18:00:00Z,train
26221,UNKNOWN,2000,2000-03-29T21:00:00Z,5.5,-19.3,,,0,,2000-03-28T21:00:00Z|2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z|2000-03-29T18:00:00Z|2000-03-29T21:00:00Z,train
26221,UNKNOWN,2000,2000-03-30T00:00:00Z,5.2,-20.8,,,0,,2000-03-29T00:00:00Z|2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z|2000-03-29T18:00:00Z|2000-03-29T21:00:00Z|2000-03-30T00:00:00Z,train
26221,UNKNOWN,2000,2000-03-30T03:00:00Z,5.2,-18.3,,,0,,2000-03-29T03:00:00Z|2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z|2000-03-29T18:00:00Z|2000-03-29T21:00:00Z|2000-03-30T00:00:00Z|2000-03-30T03:00:00Z,train
26221,UNKNOWN,2000,2000-03-30T06:00:00Z,5.2,-15.9,,,0,,2000-03-29T06:00:00Z|2000-03-29T09:00:00Z|2000-03-29T12:00:00Z|2000-03-29T15:00:00Z|2000-03-29T18:00:00Z|2000-03-29T21:00:00Z|2000-03-30T00:00:00Z|2000-03-30T03:00:00Z|2000-03-30T06:00:00Z,train
101812,SP,2000,2000-03-30T21:00:00Z,-14.1,156.3,2000091S14156,2000-04-01T00:00:00Z,0,1.0,2000-03-29T21:00:00Z|2000-03-30T00:00:00Z|2000-03-30T03:00:00Z|2000-03-30T06:00:00Z|2000-03-30T09:00:00Z|2000-03-30T12:00:00Z|2000-03-30T15:00:00Z|2000-03-30T18:00:00Z|2000-03-30T21:00:00Z,train
26226,UNKNOWN,2000,2000-03-30T21:00:00Z,6.9,148.2,,,0,,2000-03-29T21:00:00Z|2000-03-30T00:00:00Z|2000-03-30T03:00:00Z|2000-03-30T06:00:00Z|2000-03-30T09:00:00Z|2000-03-30T12:00:00Z|2000-03-30T15:00:00Z|2000-03-30T18:00:00Z|2000-03-30T21:00:00Z,train
26226,UNKNOWN,2000,2000-03-31T00:00:00Z,6.5,149.4,,,0,,2000-03-30T00:00:00Z|2000-03-30T03:00:00Z|2000-03-30T06:00:00Z|2000-03-30T09:00:00Z|2000-03-30T12:00:00Z|2000-03-30T15:00:00Z|2000-03-30T18:00:00Z|2000-03-30T21:00:00Z|2000-03-31T00:00:00Z,train
26226,UNKNOWN,2000,2000-03-31T03:00:00Z,6.1,150.7,,,0,,2000-03-30T03:00:00Z|2000-03-30T06:00:00Z|2000-03-30T09:00:00Z|2000-03-30T12:00:00Z|2000-03-30T15:00:00Z|2000-03-30T18:00:00Z|2000-03-30T21:00:00Z|2000-03-31T00:00:00Z|2000-03-31T03:00:00Z,train
26226,UNKNOWN,2000,2000-03-31T06:00:00Z,5.7,151.9,,,0,,2000-03-30T06:00:00Z|2000-03-30T09:00:00Z|2000-03-30T12:00:00Z|2000-03-30T15:00:00Z|2000-03-30T18:00:00Z|2000-03-30T21:00:00Z|2000-03-31T00:00:00Z|2000-03-31T03:00:00Z|2000-03-31T06:00:00Z,train
26226,UNKNOWN,2000,2000-03-31T09:00:00Z,5.9,152.5,,,0,,2000-03-30T09:00:00Z|2000-03-30T12:00:00Z|2000-03-30T15:00:00Z|2000-03-30T18:00:00Z|2000-03-30T21:00:00Z|2000-03-31T00:00:00Z|2000-03-31T03:00:00Z|2000-03-31T06:00:00Z|2000-03-31T09:00:00Z,train
26238,UNKNOWN,2000,2000-04-02T18:00:00Z,2.9,157.3,,,0,,2000-04-01T18:00:00Z|2000-04-01T21:00:00Z|2000-04-02T00:00:00Z|2000-04-02T03:00:00Z|2000-04-02T06:00:00Z|2000-04-02T09:00:00Z|2000-04-02T12:00:00Z|2000-04-02T15:00:00Z|2000-04-02T18:00:00Z,train
26238,UNKNOWN,2000,2000-04-02T21:00:00Z,4.4,158.7,,,0,,2000-04-01T21:00:00Z|2000-04-02T00:00:00Z|2000-04-02T03:00:00Z|2000-04-02T06:00:00Z|2000-04-02T09:00:00Z|2000-04-02T12:00:00Z|2000-04-02T15:00:00Z|2000-04-02T18:00:00Z|2000-04-02T21:00:00Z,train
26245,UNKNOWN,2000,2000-04-04T18:00:00Z,-17.4,-174.0,,,0,,2000-04-03T18:00:00Z|2000-04-03T21:00:00Z|2000-04-04T00:00:00Z|2000-04-04T03:00:00Z|2000-04-04T06:00:00Z|2000-04-04T09:00:00Z|2000-04-04T12:00:00Z|2000-04-04T15:00:00Z|2000-04-04T18:00:00Z,train
26245,UNKNOWN,2000,2000-04-04T21:00:00Z,-18.8,-172.8,,,0,,2000-04-03T21:00:00Z|2000-04-04T00:00:00Z|2000-04-04T03:00:00Z|2000-04-04T06:00:00Z|2000-04-04T09:00:00Z|2000-04-04T12:00:00Z|2000-04-04T15:00:00Z|2000-04-04T18:00:00Z|2000-04-04T21:00:00Z,train
26249,UNKNOWN,2000,2000-04-06T06:00:00Z,-12.8,-177.5,,,0,,2000-04-05T06:00:00Z|2000-04-05T09:00:00Z|2000-04-05T12:00:00Z|2000-04-05T15:00:00Z|2000-04-05T18:00:00Z|2000-04-05T21:00:00Z|2000-04-06T00:00:00Z|2000-04-06T03:00:00Z|2000-04-06T06:00:00Z,train
26249,UNKNOWN,2000,2000-04-06T09:00:00Z,-13.5,-179.2,,,0,,2000-04-05T09:00:00Z|2000-04-05T12:00:00Z|2000-04-05T15:00:00Z|2000-04-05T18:00:00Z|2000-04-05T21:00:00Z|2000-04-06T00:00:00Z|2000-04-06T03:00:00Z|2000-04-06T06:00:00Z|2000-04-06T09:00:00Z,train
26249,UNKNOWN,2000,2000-04-06T12:00:00Z,-16.0,-179.2,,,0,,2000-04-05T12:00:00Z|2000-04-05T15:00:00Z|2000-04-05T18:00:00Z|2000-04-05T21:00:00Z|2000-04-06T00:00:00Z|2000-04-06T03:00:00Z|2000-04-06T06:00:00Z|2000-04-06T09:00:00Z|2000-04-06T12:00:00Z,train
26249,UNKNOWN,2000,2000-04-06T15:00:00Z,-18.4,-179.3,,,0,,2000-04-05T15:00:00Z|2000-04-05T18:00:00Z|2000-04-05T21:00:00Z|2000-04-06T00:00:00Z|2000-04-06T03:00:00Z|2000-04-06T06:00:00Z|2000-04-06T09:00:00Z|2000-04-06T12:00:00Z|2000-04-06T15:00:00Z,train
26249,UNKNOWN,2000,2000-04-06T18:00:00Z,-17.7,179.8,,,0,,2000-04-05T18:00:00Z|2000-04-05T21:00:00Z|2000-04-06T00:00:00Z|2000-04-06T03:00:00Z|2000-04-06T06:00:00Z|2000-04-06T09:00:00Z|2000-04-06T12:00:00Z|2000-04-06T15:00:00Z|2000-04-06T18:00:00Z,train
26249,UNKNOWN,2000,2000-04-06T21:00:00Z,-17.0,179.0,,,0,,2000-04-05T21:00:00Z|2000-04-06T00:00:00Z|2000-04-06T03:00:00Z|2000-04-06T06:00:00Z|2000-04-06T09:00:00Z|2000-04-06T12:00:00Z|2000-04-06T15:00:00Z|2000-04-06T18:00:00Z|2000-04-06T21:00:00Z,train
26249,UNKNOWN,2000,2000-04-07T00:00:00Z,-17.8,-178.7,,,0,,2000-04-06T00:00:00Z|2000-04-06T03:00:00Z|2000-04-06T06:00:00Z|2000-04-06T09:00:00Z|2000-04-06T12:00:00Z|2000-04-06T15:00:00Z|2000-04-06T18:00:00Z|2000-04-06T21:00:00Z|2000-04-07T00:00:00Z,train
26249,UNKNOWN,2000,2000-04-07T03:00:00Z,-18.5,-176.4,,,0,,2000-04-06T03:00:00Z|2000-04-06T06:00:00Z|2000-04-06T09:00:00Z|2000-04-06T12:00:00Z|2000-04-06T15:00:00Z|2000-04-06T18:00:00Z|2000-04-06T21:00:00Z|2000-04-07T00:00:00Z|2000-04-07T03:00:00Z,train
26266,UNKNOWN,2000,2000-04-09T18:00:00Z,3.2,94.5,,,0,,2000-04-08T18:00:00Z|2000-04-08T21:00:00Z|2000-04-09T00:00:00Z|2000-04-09T03:00:00Z|2000-04-09T06:00:00Z|2000-04-09T09:00:00Z|2000-04-09T12:00:00Z|2000-04-09T15:00:00Z|2000-04-09T18:00:00Z,train
26266,UNKNOWN,2000,2000-04-09T21:00:00Z,2.4,95.5,,,0,,2000-04-08T21:00:00Z|2000-04-09T00:00:00Z|2000-04-09T03:00:00Z|2000-04-09T06:00:00Z|2000-04-09T09:00:00Z|2000-04-09T12:00:00Z|2000-04-09T15:00:00Z|2000-04-09T18:00:00Z|2000-04-09T21:00:00Z,train
26266,UNKNOWN,2000,2000-04-10T00:00:00Z,6.3,95.2,,,0,,2000-04-09T00:00:00Z|2000-04-09T03:00:00Z|2000-04-09T06:00:00Z|2000-04-09T09:00:00Z|2000-04-09T12:00:00Z|2000-04-09T15:00:00Z|2000-04-09T18:00:00Z|2000-04-09T21:00:00Z|2000-04-10T00:00:00Z,train
26266,UNKNOWN,2000,2000-04-10T03:00:00Z,7.3,96.3,,,0,,2000-04-09T03:00:00Z|2000-04-09T06:00:00Z|2000-04-09T09:00:00Z|2000-04-09T12:00:00Z|2000-04-09T15:00:00Z|2000-04-09T18:00:00Z|2000-04-09T21:00:00Z|2000-04-10T00:00:00Z|2000-04-10T03:00:00Z,train
26266,UNKNOWN,2000,2000-04-10T06:00:00Z,8.2,97.4,,,0,,2000-04-09T06:00:00Z|2000-04-09T09:00:00Z|2000-04-09T12:00:00Z|2000-04-09T15:00:00Z|2000-04-09T18:00:00Z|2000-04-09T21:00:00Z|2000-04-10T00:00:00Z|2000-04-10T03:00:00Z|2000-04-10T06:00:00Z,train
26266,UNKNOWN,2000,2000-04-10T09:00:00Z,9.2,98.5,,,0,,2000-04-09T09:00:00Z|2000-04-09T12:00:00Z|2000-04-09T15:00:00Z|2000-04-09T18:00:00Z|2000-04-09T21:00:00Z|2000-04-10T00:00:00Z|2000-04-10T03:00:00Z|2000-04-10T06:00:00Z|2000-04-10T09:00:00Z,train
26266,UNKNOWN,2000,2000-04-10T12:00:00Z,10.1,99.6,,,0,,2000-04-09T12:00:00Z|2000-04-09T15:00:00Z|2000-04-09T18:00:00Z|2000-04-09T21:00:00Z|2000-04-10T00:00:00Z|2000-04-10T03:00:00Z|2000-04-10T06:00:00Z|2000-04-10T09:00:00Z|2000-04-10T12:00:00Z,train
26266,UNKNOWN,2000,2000-04-10T15:00:00Z,9.8,95.9,,,0,,2000-04-09T15:00:00Z|2000-04-09T18:00:00Z|2000-04-09T21:00:00Z|2000-04-10T00:00:00Z|2000-04-10T03:00:00Z|2000-04-10T06:00:00Z|2000-04-10T09:00:00Z|2000-04-10T12:00:00Z|2000-04-10T15:00:00Z,train
26275,UNKNOWN,2000,2000-04-11T12:00:00Z,1.0,1.7,,,0,,2000-04-10T12:00:00Z|2000-04-10T15:00:00Z|2000-04-10T18:00:00Z|2000-04-10T21:00:00Z|2000-04-11T00:00:00Z|2000-04-11T03:00:00Z|2000-04-11T06:00:00Z|2000-04-11T09:00:00Z|2000-04-11T12:00:00Z,train
26275,UNKNOWN,2000,2000-04-11T15:00:00Z,0.6,2.8,,,0,,2000-04-10T15:00:00Z|2000-04-10T18:00:00Z|2000-04-10T21:00:00Z|2000-04-11T00:00:00Z|2000-04-11T03:00:00Z|2000-04-11T06:00:00Z|2000-04-11T09:00:00Z|2000-04-11T12:00:00Z|2000-04-11T15:00:00Z,train
26275,UNKNOWN,2000,2000-04-11T18:00:00Z,0.1,3.8,,,0,,2000-04-10T18:00:00Z|2000-04-10T21:00:00Z|2000-04-11T00:00:00Z|2000-04-11T03:00:00Z|2000-04-11T06:00:00Z|2000-04-11T09:00:00Z|2000-04-11T12:00:00Z|2000-04-11T15:00:00Z|2000-04-11T18:00:00Z,train
26275,UNKNOWN,2000,2000-04-11T21:00:00Z,-0.4,2.2,,,0,,2000-04-10T21:00:00Z|2000-04-11T00:00:00Z|2000-04-11T03:00:00Z|2000-04-11T06:00:00Z|2000-04-11T09:00:00Z|2000-04-11T12:00:00Z|2000-04-11T15:00:00Z|2000-04-11T18:00:00Z|2000-04-11T21:00:00Z,train
26275,UNKNOWN,2000,2000-04-12T00:00:00Z,1.9,3.1,,,0,,2000-04-11T00:00:00Z|2000-04-11T03:00:00Z|2000-04-11T06:00:00Z|2000-04-11T09:00:00Z|2000-04-11T12:00:00Z|2000-04-11T15:00:00Z|2000-04-11T18:00:00Z|2000-04-11T21:00:00Z|2000-04-12T00:00:00Z,train
26275,UNKNOWN,2000,2000-04-12T03:00:00Z,2.9,4.7,,,0,,2000-04-11T03:00:00Z|2000-04-11T06:00:00Z|2000-04-11T09:00:00Z|2000-04-11T12:00:00Z|2000-04-11T15:00:00Z|2000-04-11T18:00:00Z|2000-04-11T21:00:00Z|2000-04-12T00:00:00Z|2000-04-12T03:00:00Z,train
26280,UNKNOWN,2000,2000-04-12T09:00:00Z,-10.1,135.8,,,0,,2000-04-11T09:00:00Z|2000-04-11T12:00:00Z|2000-04-11T15:00:00Z|2000-04-11T18:00:00Z|2000-04-11T21:00:00Z|2000-04-12T00:00:00Z|2000-04-12T03:00:00Z|2000-04-12T06:00:00Z|2000-04-12T09:00:00Z,train
26280,UNKNOWN,2000,2000-04-12T12:00:00Z,-9.9,137.6,,,0,,2000-04-11T12:00:00Z|2000-04-11T15:00:00Z|2000-04-11T18:00:00Z|2000-04-11T21:00:00Z|2000-04-12T00:00:00Z|2000-04-12T03:00:00Z|2000-04-12T06:00:00Z|2000-04-12T09:00:00Z|2000-04-12T12:00:00Z,train
26280,UNKNOWN,2000,2000-04-12T15:00:00Z,-9.7,139.4,,,0,,2000-04-11T15:00:00Z|2000-04-11T18:00:00Z|2000-04-11T21:00:00Z|2000-04-12T00:00:00Z|2000-04-12T03:00:00Z|2000-04-12T06:00:00Z|2000-04-12T09:00:00Z|2000-04-12T12:00:00Z|2000-04-12T15:00:00Z,train
26280,UNKNOWN,2000,2000-04-12T18:00:00Z,-9.5,141.2,,,0,,2000-04-11T18:00:00Z|2000-04-11T21:00:00Z|2000-04-12T00:00:00Z|2000-04-12T03:00:00Z|2000-04-12T06:00:00Z|2000-04-12T09:00:00Z|2000-04-12T12:00:00Z|2000-04-12T15:00:00Z|2000-04-12T18:00:00Z,train
26280,UNKNOWN,2000,2000-04-12T21:00:00Z,-9.7,141.1,,,0,,2000-04-11T21:00:00Z|2000-04-12T00:00:00Z|2000-04-12T03:00:00Z|2000-04-12T06:00:00Z|2000-04-12T09:00:00Z|2000-04-12T12:00:00Z|2000-04-12T15:00:00Z|2000-04-12T18:00:00Z|2000-04-12T21:00:00Z,train
26280,UNKNOWN,2000,2000-04-13T00:00:00Z,-9.9,140.9,,,0,,2000-04-12T00:00:00Z|2000-04-12T03:00:00Z|2000-04-12T06:00:00Z|2000-04-12T09:00:00Z|2000-04-12T12:00:00Z|2000-04-12T15:00:00Z|2000-04-12T18:00:00Z|2000-04-12T21:00:00Z|2000-04-13T00:00:00Z,train
26280,UNKNOWN,2000,2000-04-13T03:00:00Z,-10.0,141.3,,,0,,2000-04-12T03:00:00Z|2000-04-12T06:00:00Z|2000-04-12T09:00:00Z|2000-04-12T12:00:00Z|2000-04-12T15:00:00Z|2000-04-12T18:00:00Z|2000-04-12T21:00:00Z|2000-04-13T00:00:00Z|2000-04-13T03:00:00Z,train
26293,UNKNOWN,2000,2000-04-15T12:00:00Z,-19.5,179.7,,,0,0.0,2000-04-14T12:00:00Z|2000-04-14T15:00:00Z|2000-04-14T18:00:00Z|2000-04-14T21:00:00Z|2000-04-15T00:00:00Z|2000-04-15T03:00:00Z|2000-04-15T06:00:00Z|2000-04-15T09:00:00Z|2000-04-15T12:00:00Z,train
26293,UNKNOWN,2000,2000-04-15T15:00:00Z,-19.1,-179.9,,,0,0.0,2000-04-14T15:00:00Z|2000-04-14T18:00:00Z|2000-04-14T21:00:00Z|2000-04-15T00:00:00Z|2000-04-15T03:00:00Z|2000-04-15T06:00:00Z|2000-04-15T09:00:00Z|2000-04-15T12:00:00Z|2000-04-15T15:00:00Z,train
26293,UNKNOWN,2000,2000-04-15T18:00:00Z,-19.6,-179.4,,,0,0.0,2000-04-14T18:00:00Z|2000-04-14T21:00:00Z|2000-04-15T00:00:00Z|2000-04-15T03:00:00Z|2000-04-15T06:00:00Z|2000-04-15T09:00:00Z|2000-04-15T12:00:00Z|2000-04-15T15:00:00Z|2000-04-15T18:00:00Z,train
26293,UNKNOWN,2000,2000-04-15T21:00:00Z,-19.0,-178.5,,,0,,2000-04-14T21:00:00Z|2000-04-15T00:00:00Z|2000-04-15T03:00:00Z|2000-04-15T06:00:00Z|2000-04-15T09:00:00Z|2000-04-15T12:00:00Z|2000-04-15T15:00:00Z|2000-04-15T18:00:00Z|2000-04-15T21:00:00Z,train
26293,UNKNOWN,2000,2000-04-16T00:00:00Z,-18.8,-177.9,,,0,,2000-04-15T00:00:00Z|2000-04-15T03:00:00Z|2000-04-15T06:00:00Z|2000-04-15T09:00:00Z|2000-04-15T12:00:00Z|2000-04-15T15:00:00Z|2000-04-15T18:00:00Z|2000-04-15T21:00:00Z|2000-04-16T00:00:00Z,train
26293,UNKNOWN,2000,2000-04-16T03:00:00Z,-20.2,-175.9,,,0,,2000-04-15T03:00:00Z|2000-04-15T06:00:00Z|2000-04-15T09:00:00Z|2000-04-15T12:00:00Z|2000-04-15T15:00:00Z|2000-04-15T18:00:00Z|2000-04-15T21:00:00Z|2000-04-16T00:00:00Z|2000-04-16T03:00:00Z,train
